	fuzzy	strategy	similarity_metric	n_components	model	accuracy	precision	recall	f1_score
16	False	baseline_tok	cos	14	baseline_tok_cos	0.61	0.5862068965517241	0.6938775510204082	0.6355140186915887
17	False	baseline_tok	cos	45	baseline_tok_cos	0.615	0.5929203539823009	0.6836734693877551	0.6350710900473934
18	True	baseline_tok	wasserstein-1	13	baseline_tok_wasserstein-1	0.59	0.5634920634920635	0.7244897959183674	0.6339285714285714
19	True	selective_intersection+union	wasserstein-1	21	selective_intersection+union_wasserstein-1	0.525	0.5093167701863354	0.8367346938775511	0.6332046332046332
20	True	selective_intersection+union	wasserstein-1	22	selective_intersection+union_wasserstein-1	0.525	0.5093167701863354	0.8367346938775511	0.6332046332046332
21	True	selective_intersection+union	wasserstein-1	23	selective_intersection+union_wasserstein-1	0.525	0.5093167701863354	0.8367346938775511	0.6332046332046332
22	True	selective_intersection+union	wasserstein-1	24	selective_intersection+union_wasserstein-1	0.525	0.5093167701863354	0.8367346938775511	0.6332046332046332
23	True	selective_intersection+union	wasserstein-1	25	selective_intersection+union_wasserstein-1	0.525	0.5093167701863354	0.8367346938775511	0.6332046332046332
24	True	selective_intersection+union	wasserstein-1	26	selective_intersection+union_wasserstein-1	0.525	0.5093167701863354	0.8367346938775511	0.6332046332046332
25	True	selective_intersection+union	wasserstein-1	27	selective_intersection+union_wasserstein-1	0.525	0.5093167701863354	0.8367346938775511	0.6332046332046332
26	True	selective_intersection+union	wasserstein-1	28	selective_intersection+union_wasserstein-1	0.525	0.5093167701863354	0.8367346938775511	0.6332046332046332
27	True	selective_intersection+union	wasserstein-1	29	selective_intersection+union_wasserstein-1	0.525	0.5093167701863354	0.8367346938775511	0.6332046332046332
28	True	selective_intersection+union	wasserstein-1	30	selective_intersection+union_wasserstein-1	0.525	0.5093167701863354	0.8367346938775511	0.6332046332046332
29	True	selective_intersection+union	wasserstein-1	31	selective_intersection+union_wasserstein-1	0.525	0.5093167701863354	0.8367346938775511	0.6332046332046332
30	True	selective_intersection+union	wasserstein-1	32	selective_intersection+union_wasserstein-1	0.525	0.5093167701863354	0.8367346938775511	0.6332046332046332
31	True	selective_intersection+union	wasserstein-1	33	selective_intersection+union_wasserstein-1	0.525	0.5093167701863354	0.8367346938775511	0.6332046332046332
32	True	selective_intersection+union	wasserstein-1	34	selective_intersection+union_wasserstein-1	0.525	0.5093167701863354	0.8367346938775511	0.6332046332046332
33	True	selective_intersection+union	wasserstein-1	35	selective_intersection+union_wasserstein-1	0.525	0.5093167701863354	0.8367346938775511	0.6332046332046332
34	True	selective_intersection+union	wasserstein-1	36	selective_intersection+union_wasserstein-1	0.525	0.5093167701863354	0.8367346938775511	0.6332046332046332
35	True	selective_intersection+union	wasserstein-1	37	selective_intersection+union_wasserstein-1	0.525	0.5093167701863354	0.8367346938775511	0.6332046332046332
36	True	selective_intersection+union	wasserstein-1	38	selective_intersection+union_wasserstein-1	0.525	0.5093167701863354	0.8367346938775511	0.6332046332046332
37	True	selective_intersection+union	wasserstein-1	39	selective_intersection+union_wasserstein-1	0.525	0.5093167701863354	0.8367346938775511	0.6332046332046332
38	True	selective_intersection+union	wasserstein-1	40	selective_intersection+union_wasserstein-1	0.525	0.5093167701863354	0.8367346938775511	0.6332046332046332
39	True	selective_intersection+union	wasserstein-1	41	selective_intersection+union_wasserstein-1	0.525	0.5093167701863354	0.8367346938775511	0.6332046332046332
40	False	baseline_sent	cos	19	baseline_sent_cos	0.635	0.6237623762376238	0.6428571428571429	0.6331658291457286
41	True	baseline_tok	wasserstein-1	21	baseline_tok_wasserstein-1	0.58	0.5538461538461539	0.7346938775510204	0.631578947368421
42	True	selective_intersection+union	wasserstein-1	10	selective_intersection+union_wasserstein-1	0.525	0.5094339622641509	0.826530612244898	0.6303501945525292
43	False	baseline_sent	cos	15	baseline_sent_cos	0.635	0.6262626262626263	0.6326530612244898	0.6294416243654822
44	False	baseline_sent	cos	18	baseline_sent_cos	0.635	0.6262626262626263	0.6326530612244898	0.6294416243654822
45	False	baseline_tok	cos	63	baseline_tok_cos	0.61	0.5892857142857143	0.673469387755102	0.6285714285714286
46	True	baseline_tok	wasserstein-1	20	baseline_tok_wasserstein-1	0.58	0.5546875	0.7244897959183674	0.6283185840707964
47	True	baseline_tok	wasserstein-1	22	baseline_tok_wasserstein-1	0.58	0.5546875	0.7244897959183674	0.6283185840707964
48	False	baseline_tok	cos	42	baseline_tok_cos	0.615	0.5963302752293578	0.6632653061224489	0.6280193236714976
49	True	selective_intersection+union	wasserstein-1	42	selective_intersection+union_wasserstein-1	0.52	0.50625	0.826530612244898	0.627906976744186
50	True	selective_intersection+union	wasserstein-1	43	selective_intersection+union_wasserstein-1	0.52	0.50625	0.826530612244898	0.627906976744186
51	True	selective_intersection+union	wasserstein-1	44	selective_intersection+union_wasserstein-1	0.52	0.50625	0.826530612244898	0.627906976744186
52	True	selective_intersection+union	wasserstein-1	45	selective_intersection+union_wasserstein-1	0.52	0.50625	0.826530612244898	0.627906976744186
53	True	selective_intersection+union	wasserstein-1	5	selective_intersection+union_wasserstein-1	0.525	0.5095541401273885	0.8163265306122449	0.6274509803921569
54	True	selective_intersection+union	wasserstein-1	6	selective_intersection+union_wasserstein-1	0.525	0.5095541401273885	0.8163265306122449	0.6274509803921569
55	True	selective_intersection+union	wasserstein-1	62	selective_intersection+union_wasserstein-1	0.525	0.5095541401273885	0.8163265306122449	0.6274509803921569
56	True	selective_intersection+union	wasserstein-1	63	selective_intersection+union_wasserstein-1	0.525	0.5095541401273885	0.8163265306122449	0.6274509803921569
57	False	baseline_sent	cos	16	baseline_sent_cos	0.63	0.62	0.6326530612244898	0.6262626262626263
58	False	baseline_tok	cos	46	baseline_tok_cos	0.605	0.584070796460177	0.673469387755102	0.6255924170616114
59	False	baseline_sent	cos	59	baseline_sent_cos	0.64	0.6382978723404256	0.6122448979591837	0.625
60	True	baseline_tok	wasserstein-1	12	baseline_tok_wasserstein-1	0.58	0.5555555555555556	0.7142857142857143	0.625
61	True	baseline_tok	wasserstein-1	17	baseline_tok_wasserstein-1	0.58	0.5555555555555556	0.7142857142857143	0.625
62	True	selective_intersection+union	wasserstein-1	4	selective_intersection+union_wasserstein-1	0.52	0.5063291139240507	0.8163265306122449	0.625
63	True	selective_intersection+union	wasserstein-1	7	selective_intersection+union_wasserstein-1	0.52	0.5063291139240507	0.8163265306122449	0.625
64	True	selective_intersection+union	wasserstein-1	8	selective_intersection+union_wasserstein-1	0.52	0.5063291139240507	0.8163265306122449	0.625
65	True	selective_intersection+union	wasserstein-1	9	selective_intersection+union_wasserstein-1	0.52	0.5063291139240507	0.8163265306122449	0.625
66	True	selective_intersection+union	wasserstein-1	61	selective_intersection+union_wasserstein-1	0.52	0.5063291139240507	0.8163265306122449	0.625
67	False	baseline_tok	cos	41	baseline_tok_cos	0.615	0.5981308411214953	0.6530612244897959	0.624390243902439
68	False	baseline_sent	cos	27	baseline_sent_cos	0.625	0.6138613861386139	0.6326530612244898	0.6231155778894473
69	True	baseline_tok	wasserstein-1	23	baseline_tok_wasserstein-1	0.57	0.5461538461538461	0.7244897959183674	0.6228070175438597
70	True	baseline_tok	wasserstein-1	24	baseline_tok_wasserstein-1	0.57	0.5461538461538461	0.7244897959183674	0.6228070175438597
71	True	selective_intersection+union	wasserstein-1	46	selective_intersection+union_wasserstein-1	0.515	0.5031446540880503	0.8163265306122449	0.622568093385214
72	True	selective_intersection+union	wasserstein-1	47	selective_intersection+union_wasserstein-1	0.515	0.5031446540880503	0.8163265306122449	0.622568093385214
73	True	selective_intersection+union	wasserstein-1	48	selective_intersection+union_wasserstein-1	0.515	0.5031446540880503	0.8163265306122449	0.622568093385214
74	True	selective_intersection+union	wasserstein-1	49	selective_intersection+union_wasserstein-1	0.515	0.5031446540880503	0.8163265306122449	0.622568093385214
75	True	selective_intersection+union	wasserstein-1	50	selective_intersection+union_wasserstein-1	0.515	0.5031446540880503	0.8163265306122449	0.622568093385214
76	True	selective_intersection+union	wasserstein-1	51	selective_intersection+union_wasserstein-1	0.515	0.5031446540880503	0.8163265306122449	0.622568093385214
77	True	selective_intersection+union	wasserstein-1	52	selective_intersection+union_wasserstein-1	0.515	0.5031446540880503	0.8163265306122449	0.622568093385214
78	True	selective_intersection+union	wasserstein-1	53	selective_intersection+union_wasserstein-1	0.515	0.5031446540880503	0.8163265306122449	0.622568093385214
79	True	selective_intersection+union	wasserstein-1	54	selective_intersection+union_wasserstein-1	0.515	0.5031446540880503	0.8163265306122449	0.622568093385214
80	True	selective_intersection+union	wasserstein-1	55	selective_intersection+union_wasserstein-1	0.515	0.5031446540880503	0.8163265306122449	0.622568093385214
81	True	selective_intersection+union	wasserstein-1	56	selective_intersection+union_wasserstein-1	0.515	0.5031446540880503	0.8163265306122449	0.622568093385214
82	True	selective_intersection+union	wasserstein-1	57	selective_intersection+union_wasserstein-1	0.515	0.5031446540880503	0.8163265306122449	0.622568093385214
83	True	selective_intersection+union	wasserstein-1	58	selective_intersection+union_wasserstein-1	0.515	0.5031446540880503	0.8163265306122449	0.622568093385214
84	True	selective_intersection+union	wasserstein-1	59	selective_intersection+union_wasserstein-1	0.515	0.5031446540880503	0.8163265306122449	0.622568093385214
85	True	selective_intersection+union	wasserstein-1	60	selective_intersection+union_wasserstein-1	0.515	0.5031446540880503	0.8163265306122449	0.622568093385214
86	False	baseline_sent	cos	14	baseline_sent_cos	0.63	0.6224489795918368	0.6224489795918368	0.6224489795918368
87	False	baseline_sent	cos	20	baseline_sent_cos	0.63	0.6224489795918368	0.6224489795918368	0.6224489795918368
88	False	baseline_sent	cos	61	baseline_sent_cos	0.635	0.631578947368421	0.6122448979591837	0.6217616580310881
89	False	baseline_tok	cos	43	baseline_tok_cos	0.61	0.5925925925925926	0.6530612244897959	0.6213592233009708
90	False	baseline_sent	cos	17	baseline_sent_cos	0.625	0.6161616161616161	0.6224489795918368	0.6192893401015228
91	False	baseline_sent	cos	32	baseline_sent_cos	0.625	0.6161616161616161	0.6224489795918368	0.6192893401015228
92	False	baseline_tok	cos	47	baseline_tok_cos	0.6	0.5803571428571429	0.6632653061224489	0.6190476190476191
93	False	baseline_tok	cos	49	baseline_tok_cos	0.6	0.5803571428571429	0.6632653061224489	0.6190476190476191
94	False	baseline_sent	cos	60	baseline_sent_cos	0.63	0.625	0.6122448979591837	0.6185567010309279
95	False	baseline_tok	cos	32	baseline_tok_cos	0.605	0.5871559633027523	0.6530612244897959	0.6183574879227053
96	False	baseline_tok	cos	40	baseline_tok_cos	0.605	0.5871559633027523	0.6530612244897959	0.6183574879227053
97	False	baseline_tok	cos	44	baseline_tok_cos	0.605	0.5871559633027523	0.6530612244897959	0.6183574879227053
98	False	baseline_tok	cos	59	baseline_tok_cos	0.605	0.5871559633027523	0.6530612244897959	0.6183574879227053
99	False	baseline_tok	cos	60	baseline_tok_cos	0.605	0.5871559633027523	0.6530612244897959	0.6183574879227053
100	False	baseline_tok	cos	62	baseline_tok_cos	0.605	0.5871559633027523	0.6530612244897959	0.6183574879227053
101	False	baseline_tok	cos	6	baseline_tok_cos	0.58	0.5573770491803278	0.6938775510204082	0.6181818181818182
102	False	baseline_tok	cos	13	baseline_tok_cos	0.59	0.5689655172413793	0.673469387755102	0.616822429906542
103	False	baseline_sent	cos	13	baseline_sent_cos	0.62	0.61	0.6224489795918368	0.6161616161616161
104	False	baseline_sent	cos	29	baseline_sent_cos	0.62	0.61	0.6224489795918368	0.6161616161616161
105	True	baseline_tok	wasserstein-1	25	baseline_tok_wasserstein-1	0.57	0.5476190476190477	0.7040816326530612	0.6160714285714286
106	False	baseline_sent	cos	33	baseline_sent_cos	0.625	0.6185567010309279	0.6122448979591837	0.6153846153846154
107	False	baseline_sent	cos	35	baseline_sent_cos	0.625	0.6185567010309279	0.6122448979591837	0.6153846153846154
108	False	baseline_sent	cos	36	baseline_sent_cos	0.625	0.6185567010309279	0.6122448979591837	0.6153846153846154
109	False	baseline_sent	cos	37	baseline_sent_cos	0.625	0.6185567010309279	0.6122448979591837	0.6153846153846154
110	False	baseline_tok	cos	33	baseline_tok_cos	0.6	0.5818181818181818	0.6530612244897959	0.6153846153846154
111	False	baseline_tok	cos	50	baseline_tok_cos	0.6	0.5818181818181818	0.6530612244897959	0.6153846153846154
112	False	baseline_tok	cos	58	baseline_tok_cos	0.605	0.5887850467289719	0.6428571428571429	0.6146341463414634
113	False	baseline_sent	cos	57	baseline_sent_cos	0.63	0.6276595744680851	0.6020408163265306	0.6145833333333334
114	False	baseline_sent	cos	58	baseline_sent_cos	0.63	0.6276595744680851	0.6020408163265306	0.6145833333333334
115	True	selective_intersection+union	wasserstein-1	1	selective_intersection+union_wasserstein-1	0.51	0.5	0.7959183673469388	0.6141732283464567
116	True	selective_intersection+union	wasserstein-1	2	selective_intersection+union_wasserstein-1	0.51	0.5	0.7959183673469388	0.6141732283464567
117	True	selective_intersection+union	wasserstein-1	3	selective_intersection+union_wasserstein-1	0.51	0.5	0.7959183673469388	0.6141732283464567
118	True	baseline_tok	wasserstein-1	18	baseline_tok_wasserstein-1	0.57	0.5483870967741935	0.6938775510204082	0.6126126126126126
119	True	baseline_tok	wasserstein-1	19	baseline_tok_wasserstein-1	0.57	0.5483870967741935	0.6938775510204082	0.6126126126126126
120	False	baseline_tok	cos	24	baseline_tok_cos	0.595	0.5765765765765766	0.6530612244897959	0.6124401913875598
121	False	baseline_tok	cos	48	baseline_tok_cos	0.595	0.5765765765765766	0.6530612244897959	0.6124401913875598
122	False	baseline_sent	cos	25	baseline_sent_cos	0.62	0.6122448979591837	0.6122448979591837	0.6122448979591837
123	False	baseline_sent	cos	31	baseline_sent_cos	0.62	0.6122448979591837	0.6122448979591837	0.6122448979591837
124	False	baseline_sent	cos	34	baseline_sent_cos	0.62	0.6122448979591837	0.6122448979591837	0.6122448979591837
125	False	baseline_sent	cos	40	baseline_sent_cos	0.62	0.6122448979591837	0.6122448979591837	0.6122448979591837
126	False	baseline_tok	cos	25	baseline_tok_cos	0.6	0.5833333333333334	0.6428571428571429	0.6116504854368932
127	False	baseline_tok	cos	38	baseline_tok_cos	0.6	0.5833333333333334	0.6428571428571429	0.6116504854368932
128	False	baseline_tok	cos	39	baseline_tok_cos	0.6	0.5833333333333334	0.6428571428571429	0.6116504854368932
129	False	baseline_sent	cos	56	baseline_sent_cos	0.625	0.6210526315789474	0.6020408163265306	0.6113989637305699
130	False	baseline_sent	cos	62	baseline_sent_cos	0.625	0.6210526315789474	0.6020408163265306	0.6113989637305699
131	False	baseline_tok	cos	11	baseline_tok_cos	0.58	0.559322033898305	0.673469387755102	0.6111111111111112
132	True	baseline_tok	wasserstein-1	7	baseline_tok_wasserstein-1	0.58	0.559322033898305	0.673469387755102	0.6111111111111112
133	True	baseline_tok	wasserstein-1	32	baseline_tok_wasserstein-1	0.56	0.5390625	0.7040816326530612	0.6106194690265486
134	True	baseline_tok	wasserstein-1	33	baseline_tok_wasserstein-1	0.56	0.5390625	0.7040816326530612	0.6106194690265486
135	False	baseline_tok	cos	22	baseline_tok_cos	0.585	0.5652173913043478	0.6632653061224489	0.6103286384976526
136	False	baseline_sent	cos	11	baseline_sent_cos	0.61	0.5980392156862745	0.6224489795918368	0.61
137	False	baseline_sent	cos	21	baseline_sent_cos	0.615	0.6060606060606061	0.6122448979591837	0.6091370558375635
138	False	baseline_sent	cos	22	baseline_sent_cos	0.615	0.6060606060606061	0.6122448979591837	0.6091370558375635
139	False	baseline_sent	cos	28	baseline_sent_cos	0.615	0.6060606060606061	0.6122448979591837	0.6091370558375635
140	False	baseline_sent	cos	38	baseline_sent_cos	0.615	0.6060606060606061	0.6122448979591837	0.6091370558375635
141	False	baseline_tok	cos	3	baseline_tok_cos	0.57	0.5491803278688525	0.6836734693877551	0.6090909090909091
142	True	baseline_tok	wasserstein-1	27	baseline_tok_wasserstein-1	0.57	0.5491803278688525	0.6836734693877551	0.6090909090909091
143	False	baseline_tok	cos	30	baseline_tok_cos	0.595	0.5779816513761468	0.6428571428571429	0.6086956521739131
144	False	baseline_tok	cos	1	baseline_tok_cos	0.53	0.5140845070422535	0.7448979591836735	0.6083333333333333
145	False	baseline_sent	cos	23	baseline_sent_cos	0.62	0.6145833333333334	0.6020408163265306	0.6082474226804123
146	False	baseline_sent	cos	30	baseline_sent_cos	0.62	0.6145833333333334	0.6020408163265306	0.6082474226804123
147	False	baseline_sent	cos	46	baseline_sent_cos	0.62	0.6145833333333334	0.6020408163265306	0.6082474226804123
148	False	baseline_tok	cos	31	baseline_tok_cos	0.6	0.5849056603773585	0.6326530612244898	0.6078431372549019
149	False	baseline_sent	cos	41	baseline_sent_cos	0.625	0.6236559139784946	0.5918367346938775	0.6073298429319371
150	True	baseline_tok	wasserstein-1	34	baseline_tok_wasserstein-1	0.56	0.5396825396825397	0.6938775510204082	0.6071428571428571
151	True	baseline_tok	wasserstein-1	36	baseline_tok_wasserstein-1	0.56	0.5396825396825397	0.6938775510204082	0.6071428571428571
152	True	baseline_tok	wasserstein-1	38	baseline_tok_wasserstein-1	0.56	0.5396825396825397	0.6938775510204082	0.6071428571428571
153	True	baseline_tok	wasserstein-1	40	baseline_tok_wasserstein-1	0.56	0.5396825396825397	0.6938775510204082	0.6071428571428571
154	False	baseline_tok	cos	5	baseline_tok_cos	0.585	0.5663716814159292	0.6530612244897959	0.6066350710900474
155	False	baseline_tok	cos	21	baseline_tok_cos	0.585	0.5663716814159292	0.6530612244897959	0.6066350710900474
156	True	baseline_tok	wasserstein-1	41	baseline_tok_wasserstein-1	0.57	0.55	0.673469387755102	0.6055045871559633
157	False	baseline_sent	cos	45	baseline_sent_cos	0.615	0.6082474226804123	0.6020408163265306	0.6051282051282051
158	False	baseline_tok	cos	34	baseline_tok_cos	0.595	0.5794392523364486	0.6326530612244898	0.6048780487804878
159	False	baseline_tok	cos	37	baseline_tok_cos	0.595	0.5794392523364486	0.6326530612244898	0.6048780487804878
160	False	baseline_tok	cos	57	baseline_tok_cos	0.595	0.5794392523364486	0.6326530612244898	0.6048780487804878
161	False	baseline_tok	cos	61	baseline_tok_cos	0.595	0.5794392523364486	0.6326530612244898	0.6048780487804878
162	True	baseline_tok	wasserstein-1	26	baseline_tok_wasserstein-1	0.56	0.5403225806451613	0.6836734693877551	0.6036036036036037
163	True	baseline_tok	wasserstein-1	37	baseline_tok_wasserstein-1	0.56	0.5403225806451613	0.6836734693877551	0.6036036036036037
164	False	baseline_tok	cos	29	baseline_tok_cos	0.585	0.5675675675675675	0.6428571428571429	0.6028708133971292
165	False	baseline_sent	cos	55	baseline_sent_cos	0.61	0.6020408163265306	0.6020408163265306	0.6020408163265306
166	False	baseline_tok	cos	27	baseline_tok_cos	0.59	0.5740740740740741	0.6326530612244898	0.6019417475728155
167	False	baseline_tok	cos	56	baseline_tok_cos	0.59	0.5740740740740741	0.6326530612244898	0.6019417475728155
168	False	baseline_tok	cos	7	baseline_tok_cos	0.57	0.5508474576271186	0.6632653061224489	0.6018518518518519
169	True	baseline_tok	wasserstein-1	39	baseline_tok_wasserstein-1	0.55	0.53125	0.6938775510204082	0.6017699115044248
170	False	baseline_sent	cos	24	baseline_sent_cos	0.615	0.6105263157894737	0.5918367346938775	0.6010362694300518
171	False	baseline_sent	cos	54	baseline_sent_cos	0.615	0.6105263157894737	0.5918367346938775	0.6010362694300518
172	False	baseline_sent	cos	63	baseline_sent_cos	0.615	0.6105263157894737	0.5918367346938775	0.6010362694300518
173	False	baseline_tok	cos	20	baseline_tok_cos	0.575	0.5565217391304348	0.6530612244897959	0.6009389671361502
174	False	baseline_sent	cos	9	baseline_sent_cos	0.6	0.5882352941176471	0.6122448979591837	0.6
175	False	baseline_sent	cos	42	baseline_sent_cos	0.62	0.6195652173913043	0.5816326530612245	0.6
176	False	baseline_tok	cos	10	baseline_tok_cos	0.58	0.5625	0.6428571428571429	0.6
177	False	baseline_tok	cos	23	baseline_tok_cos	0.58	0.5625	0.6428571428571429	0.6
178	True	baseline_tok	wasserstein-1	31	baseline_tok_wasserstein-1	0.56	0.5409836065573771	0.673469387755102	0.6
179	True	baseline_tok	wasserstein-1	42	baseline_tok_wasserstein-1	0.56	0.5409836065573771	0.673469387755102	0.6
180	True	baseline_tok	wasserstein-1	46	baseline_tok_wasserstein-1	0.56	0.5409836065573771	0.673469387755102	0.6
181	True	baseline_tok	wasserstein-1	47	baseline_tok_wasserstein-1	0.56	0.5409836065573771	0.673469387755102	0.6
182	False	baseline_tok	cos	26	baseline_tok_cos	0.585	0.5688073394495413	0.6326530612244898	0.5990338164251208
183	False	baseline_tok	cos	55	baseline_tok_cos	0.585	0.5688073394495413	0.6326530612244898	0.5990338164251208
184	True	baseline_tok	wasserstein-1	8	baseline_tok_wasserstein-1	0.57	0.5517241379310345	0.6530612244897959	0.5981308411214953
185	False	baseline_tok	cos	36	baseline_tok_cos	0.59	0.5754716981132075	0.6224489795918368	0.5980392156862745
186	True	baseline_tok	wasserstein-1	35	baseline_tok_wasserstein-1	0.56	0.5416666666666666	0.6632653061224489	0.5963302752293578
187	False	baseline_tok	cos	28	baseline_tok_cos	0.585	0.5700934579439252	0.6224489795918368	0.5951219512195122
188	False	baseline_tok	cos	51	baseline_tok_cos	0.585	0.5700934579439252	0.6224489795918368	0.5951219512195122
189	False	baseline_tok	cos	53	baseline_tok_cos	0.585	0.5700934579439252	0.6224489795918368	0.5951219512195122
190	False	baseline_sent	cos	47	baseline_sent_cos	0.605	0.5979381443298969	0.5918367346938775	0.5948717948717949
191	False	baseline_sent	cos	51	baseline_sent_cos	0.605	0.5979381443298969	0.5918367346938775	0.5948717948717949
192	False	baseline_sent	cos	53	baseline_sent_cos	0.605	0.5979381443298969	0.5918367346938775	0.5948717948717949
193	True	baseline_tok	wasserstein-1	28	baseline_tok_wasserstein-1	0.55	0.532258064516129	0.673469387755102	0.5945945945945946
194	False	baseline_tok	cos	17	baseline_tok_cos	0.57	0.5526315789473685	0.6428571428571429	0.5943396226415094
195	False	baseline_tok	cos	18	baseline_tok_cos	0.57	0.5526315789473685	0.6428571428571429	0.5943396226415094
196	False	baseline_sent	cos	12	baseline_sent_cos	0.59	0.5769230769230769	0.6122448979591837	0.594059405940594
197	False	baseline_sent	cos	43	baseline_sent_cos	0.61	0.6063829787234043	0.5816326530612245	0.59375
198	False	baseline_sent	cos	44	baseline_sent_cos	0.61	0.6063829787234043	0.5816326530612245	0.59375
199	False	baseline_tok	cos	19	baseline_tok_cos	0.575	0.5585585585585585	0.6326530612244898	0.5933014354066986
200	False	baseline_sent	cos	8	baseline_sent_cos	0.595	0.5841584158415841	0.6020408163265306	0.592964824120603
201	True	baseline_tok	cos	17	baseline_tok_cos	0.54	0.5234375	0.6836734693877551	0.5929203539823009
202	True	baseline_tok	wasserstein-1	1	baseline_tok_wasserstein-1	0.54	0.5234375	0.6836734693877551	0.5929203539823009
203	False	baseline_tok	cos	4	baseline_tok_cos	0.56	0.5423728813559322	0.6530612244897959	0.5925925925925926
204	True	baseline_tok	wasserstein-1	11	baseline_tok_wasserstein-1	0.56	0.5423728813559322	0.6530612244897959	0.5925925925925926
205	False	baseline_tok	cos	35	baseline_tok_cos	0.58	0.5648148148148148	0.6224489795918368	0.5922330097087378
206	False	baseline_tok	cos	54	baseline_tok_cos	0.58	0.5648148148148148	0.6224489795918368	0.5922330097087378
207	False	baseline_sent	cos	48	baseline_sent_cos	0.6	0.5918367346938775	0.5918367346938775	0.5918367346938775
208	False	baseline_sent	cos	50	baseline_sent_cos	0.6	0.5918367346938775	0.5918367346938775	0.5918367346938775
209	False	baseline_sent	cos	52	baseline_sent_cos	0.6	0.5918367346938775	0.5918367346938775	0.5918367346938775
210	True	baseline_tok	wasserstein-1	30	baseline_tok_wasserstein-1	0.55	0.5327868852459017	0.6632653061224489	0.5909090909090909
211	True	baseline_tok	wasserstein-1	43	baseline_tok_wasserstein-1	0.55	0.5327868852459017	0.6632653061224489	0.5909090909090909
212	False	baseline_tok	cos	16	baseline_tok_cos	0.57	0.5535714285714286	0.6326530612244898	0.5904761904761905
213	False	baseline_sent	cos	39	baseline_sent_cos	0.595	0.5858585858585859	0.5918367346938775	0.5888324873096447
214	False	baseline_sent	cos	49	baseline_sent_cos	0.595	0.5858585858585859	0.5918367346938775	0.5888324873096447
215	False	baseline_tok	cos	8	baseline_tok_cos	0.56	0.5431034482758621	0.6428571428571429	0.5887850467289719
216	False	baseline_tok	cos	12	baseline_tok_cos	0.56	0.5431034482758621	0.6428571428571429	0.5887850467289719
217	False	baseline_tok	cos	52	baseline_tok_cos	0.58	0.5660377358490566	0.6122448979591837	0.5882352941176471
218	False	baseline_tok	cos	2	baseline_tok_cos	0.53	0.5153846153846153	0.6836734693877551	0.5877192982456141
219	False	baseline_sent	cos	26	baseline_sent_cos	0.6	0.59375	0.5816326530612245	0.5876288659793815
220	True	baseline_tok	wasserstein-1	44	baseline_tok_wasserstein-1	0.55	0.5333333333333333	0.6530612244897959	0.5871559633027523
221	True	baseline_tok	wasserstein-1	45	baseline_tok_wasserstein-1	0.55	0.5333333333333333	0.6530612244897959	0.5871559633027523
222	True	baseline_tok	wasserstein-1	48	baseline_tok_wasserstein-1	0.55	0.5333333333333333	0.6530612244897959	0.5871559633027523
223	True	baseline_tok	wasserstein-1	55	baseline_tok_wasserstein-1	0.55	0.5333333333333333	0.6530612244897959	0.5871559633027523
224	True	baseline_tok	wasserstein-1	57	baseline_tok_wasserstein-1	0.55	0.5333333333333333	0.6530612244897959	0.5871559633027523
