	fuzzy	strategy	similarity_metric	n_components	model	accuracy	precision	recall	f1_score
589	True	selective_intersection+intersection+mean	quantum	14	selective_intersection+intersection+mean_quantum	0.5096660808435852	0.506198347107438	0.7893966022261277	0.6168459601739529
590	True	selective_intersection+mean	quantum	14	selective_intersection+mean_quantum	0.5096660808435852	0.506198347107438	0.7893966022261277	0.6168459601739529
591	True	baseline_sent	quantum	27	baseline_sent_quantum	0.5745459871118922	0.5610751139908807	0.6848271821909784	0.6168051708217913
592	True	baseline_sent	quantum	13	baseline_sent_quantum	0.5654657293497364	0.5516524150681765	0.6991798476859988	0.6167161865392068
593	True	baseline_sent	quantum	12	baseline_sent_quantum	0.5641476274165202	0.5503448275862068	0.7012302284710018	0.616692426584235
594	True	baseline_sent	quantum	39	baseline_sent_quantum	0.5773286467486819	0.5641711229946524	0.6798476859988284	0.6166312433581297
595	False	baseline_sent	cos	29	baseline_sent_cos	0.6209724663151728	0.6238009592326139	0.6095489162272993	0.6165925925925926
596	True	baseline_sent	quantum	30	baseline_sent_quantum	0.575717633274751	0.5624245351364405	0.682190978324546	0.6165453342157512
597	True	baseline_sent	quantum	31	baseline_sent_quantum	0.5758640890451083	0.5625906234896085	0.6818980667838312	0.6165254237288136
598	True	selective_intersection+intersection+mean	quantum	13	selective_intersection+intersection+mean_quantum	0.5090802577621558	0.5058205031918889	0.789103690685413	0.6164759725400457
599	True	selective_intersection+mean	quantum	13	selective_intersection+mean_quantum	0.5090802577621558	0.5058205031918889	0.789103690685413	0.6164759725400457
600	True	selective_intersection+intersection+mean	quantum	12	selective_intersection+intersection+mean_quantum	0.5071763327475103	0.5045768727816178	0.7911540714704159	0.6161742899509525
601	True	selective_intersection+mean	quantum	12	selective_intersection+mean_quantum	0.5071763327475103	0.5045768727816178	0.7911540714704159	0.6161742899509525
602	True	baseline_sent	quantum	58	baseline_sent_quantum	0.5793790275336849	0.5666502705361535	0.6748681898066784	0.6160427807486631
603	True	mean	quantum	3	mean_quantum	0.5166959578207382	0.511003861003861	0.7753368482718219	0.6160111705841285
604	True	baseline_sent	quantum	60	baseline_sent_quantum	0.5796719390743995	0.5669950738916256	0.674282366725249	0.616002140754616
605	False	baseline_sent	cos	27	baseline_sent_cos	0.619800820152314	0.6222355050806934	0.6098418277680141	0.6159763313609468
606	False	baseline_sent	cos	37	baseline_sent_cos	0.6206795547744581	0.6237237237237238	0.6083772700644405	0.6159549228944247
607	True	baseline_sent	quantum	59	baseline_sent_quantum	0.5795254833040422	0.5668554543215957	0.674282366725249	0.6159197324414716
608	True	baseline_sent	quantum	17	baseline_sent_quantum	0.5679554774458113	0.5543834974214721	0.6927357937902754	0.6158854166666666
609	True	selective_intersection+intersection+mean	wasserstein-2	5	selective_intersection+intersection+mean_wasserstein-2	0.5244581136496778	0.5165707481643184	0.7624487404803749	0.6158760203478055
610	True	selective_intersection+mean	wasserstein-2	5	selective_intersection+mean_wasserstein-2	0.5244581136496778	0.5165707481643184	0.7624487404803749	0.6158760203478055
611	True	baseline_sent	quantum	57	baseline_sent_quantum	0.5790861159929701	0.5664043285784555	0.6745752782659636	0.6157754010695187
612	True	selective_intersection+intersection+mean	quantum	15	selective_intersection+intersection+mean_quantum	0.5106912712360867	0.5069115697784511	0.784124194493263	0.6157561817136286
613	True	selective_intersection+mean	quantum	15	selective_intersection+mean_quantum	0.5106912712360867	0.5069115697784511	0.784124194493263	0.6157561817136286
614	True	baseline_sent	quantum	29	baseline_sent_quantum	0.5743995313415349	0.5612343297974928	0.6818980667838312	0.6157101295953451
615	True	baseline_sent	quantum	22	baseline_sent_quantum	0.5710310486233158	0.5576420251961017	0.687170474516696	0.6156672352709618
616	True	baseline_sent	quantum	61	baseline_sent_quantum	0.5793790275336849	0.5667816658452439	0.6736965436438196	0.6156316916488223
617	True	baseline_sent	quantum	47	baseline_sent_quantum	0.5779144698301113	0.56513222331048	0.6760398359695372	0.6156308348893038
618	True	baseline_sent	quantum	40	baseline_sent_quantum	0.5764499121265377	0.5635345666991236	0.6780902167545402	0.6155277851635204
619	False	baseline_tok	cos	1	baseline_tok_cos	0.5275336848271822	0.5188906752411575	0.7562975981253661	0.6154946364719904
620	True	baseline_sent	quantum	28	baseline_sent_quantum	0.5739601640304628	0.560828715972055	0.6818980667838312	0.6154659616655651
621	False	baseline_sent	cos	40	baseline_sent_cos	0.6221441124780316	0.6265938069216758	0.6045694200351494	0.6153846153846154
622	True	baseline_sent	quantum	55	baseline_sent_quantum	0.5782073813708261	0.5655375552282769	0.6748681898066784	0.6153846153846154
623	False	baseline_sent	cos	42	baseline_sent_cos	0.6230228471001757	0.6281269066503966	0.6031048623315759	0.6153616258218769
624	True	baseline_sent	quantum	18	baseline_sent_quantum	0.5682483889865261	0.5548235294117647	0.6906854130052724	0.6153444676409185
625	True	baseline_sent	quantum	9	baseline_sent_quantum	0.5588752196836555	0.545516304347826	0.7056239015817223	0.6153256704980843
626	False	baseline_sent	cos	24	baseline_sent_cos	0.6181898066783831	0.6199821587867975	0.6107205623901582	0.6153165117308543
627	False	baseline_sent	cos	26	baseline_sent_cos	0.619800820152314	0.6226754649070186	0.6080843585237259	0.6152934202726734
628	True	baseline_sent	quantum	56	baseline_sent_quantum	0.5783538371411834	0.5657409682968788	0.674282366725249	0.615261258853401
629	True	baseline_sent	quantum	63	baseline_sent_quantum	0.578646748681898	0.5660841742554763	0.6736965436438196	0.6152200080246089
630	True	baseline_sent	quantum	21	baseline_sent_quantum	0.5700058582308143	0.5566888045540797	0.6874633860574106	0.6152031454783748
631	True	baseline_sent	quantum	26	baseline_sent_quantum	0.5717633274751025	0.5585564053537285	0.6845342706502636	0.6151618847065017
632	True	selective_intersection+intersection+mean	quantum	17	selective_intersection+intersection+mean_quantum	0.5127416520210897	0.5083158095966355	0.7788517867603983	0.6151532677848467
633	True	selective_intersection+mean	quantum	17	selective_intersection+mean_quantum	0.5127416520210897	0.5083158095966355	0.7788517867603983	0.6151532677848467
634	True	baseline_sent	quantum	49	baseline_sent_quantum	0.577768014059754	0.565121412803532	0.6748681898066784	0.6151381657989587
635	True	selective_intersection+intersection+mean	quantum	18	selective_intersection+intersection+mean_quantum	0.512888107791447	0.508416220351951	0.7785588752196837	0.6151353853274705
636	True	selective_intersection+mean	quantum	18	selective_intersection+mean_quantum	0.512888107791447	0.508416220351951	0.7785588752196837	0.6151353853274705
637	True	baseline_sent	quantum	20	baseline_sent_quantum	0.5683948447568834	0.555031817110535	0.6898066783831283	0.6151234164816508
638	True	baseline_sent	quantum	44	baseline_sent_quantum	0.5768892794376098	0.5641652407724272	0.6760398359695372	0.6150566289140573
